ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000254;3,77;0,2;10;0,7;;;;;;Sim/C/C05 Sim/C/C06 ;3,71 (0,43 | 1 | 0) 3,71 (0,39 | 2 | 0) 
P000255;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000256;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000257;-0,72;0,18;6;0,5;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000258;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000259;2,79;0,21;8;0,75;Sim/B/B04;2,7;0,25;3;0,33;Sim/B/B04 ;2,7 (0,25 | 3 | 0,33) 
P000260;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000261;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000262;-0,18;0,17;6;0,67;;;;;;Sim/B/B01 Sim/C/C01 ;-0,21 (0,44 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000263;0,7;0,19;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,6 (0,25 | 2 | 0,5) 
P000264;-1,01;0,16;7;0,43;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,1 (0,24 | 2 | 0,5) -1,07 (0,32 | 2 | 0) -1,01 (3,99 | 1 | 0) 
P000265;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000266;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000267;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000268;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000268;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000269;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000270;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000271;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000272;2,6;0,25;7;0,71;;;;;;Sim/B/B04 ;2,49 (0,37 | 2 | 0) 
P000273;1,1;0,17;9;0,44;Sim/B/B01;0,51;0,52;3;0,33
P000273;1,1;0,17;9;0,44;Sim/B/B03;1,4;0,25;4;0,75;Sim/A/A02 Sim/B/B01 ;1,04 (0,43 | 1 | 0) 0,51 (0,52 | 3 | 0,33) 
P000274;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000275;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000276;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000277;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000278;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000279;4,28;0,21;13;0,92;Sim/C/C06;4,4;0,27;5;1;Sim/C/C07 ;4,08 (0,5 | 1 | 0) 
P000280;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000281;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000282;3,67;0,18;10;0,8;;;;;;Sim/C/C06 Sim/C/C07 ;3,6 (0,38 | 1 | 0) 3,62 (0,41 | 1 | 0) 
P000283;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000284;1,1;0,19;6;0,67;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000285;-3,8;0,23;11;0,18;Sim/A/A01;-3,87;0,27;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,87 (0,27 | 3 | 0,33) -3,8 (58,4 | 2 | 0) -3,81 (1,85 | 3 | 0) -3,8 (1150,76 | 1 | 0) -3,8 (15956,27 | 1 | 0) 
P000286;4,61;0,21;11;0,91;;;;;;Sim/C/C09 ;4,49 (0,25 | 2 | 0,5) 
P000287;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000288;-6,88;1,36;25;0,04;Sim/A/A01;-5,65;1,06;8;0,13;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-6,88 (463148,64 | 2 | 0) -7,4 (2,2 | 9 | 0) -6,99 (5,82 | 4 | 0) -6,88 (5926763,5 | 1 | 0) -6,88 (149667622,72 | 1 | 0) 
P000289;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000290;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000291;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000292;3,36;0,21;8;0,88;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000293;-2,97;0,24;11;0,27;Sim/A/A02;-2,25;0,52;3;0,33
P000293;-2,97;0,24;11;0,27;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,67 | 1 | 0) -2,97 (1327,28 | 1 | 0) 
P000294;-6,77;1,3;25;0;Sim/A/A01;-5,72;1,14;8;0
P000294;-6,77;1,3;25;0;Sim/A/A03;-6,23;1,28;9;0
P000294;-6,77;1,3;25;0;Sim/A/A05;-3,6;1,09;4;0;;
P000295;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000296;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000297;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000298;4,22;0,21;10;0,9;Sim/C/C06;4,19;0,22;3;0,67;Sim/C/C06 ;4,19 (0,22 | 3 | 0,67) 
P000299;0,56;0,17;7;0,43;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,45 (0,27 | 2 | 0) 
P000300;-0,18;0,17;6;0,67;;;;;;Sim/B/B01 Sim/C/C01 ;-0,21 (0,44 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000301;-0,6;0,17;7;0,57;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,61 (1,21 | 1 | 0) 
P000302;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000303;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000304;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000305;-0,72;0,18;6;0,5;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000306;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000307;2,18;0,28;8;0,63;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B02 Sim/B/B04 ;2,13 (0,31 | 3 | 0,33) 2,17 (1,1 | 1 | 0) 
P000308;0,86;0,19;6;0,67;;;;;;Sim/B/B01 Sim/B/B03 ;0,53 (0,54 | 2 | 0,5) 0,81 (0,27 | 2 | 0,5) 
P000309;-2,94;0,22;10;0,1;Sim/A/A02;-3,02;0,43;4;0
P000309;-2,94;0,22;10;0,1;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-3,02 (0,43 | 4 | 0) -2,94 (103,68 | 1 | 0) -2,94 (1214,26 | 1 | 0) 
P000310;1,1;0,19;6;0,67;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000311;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000312;4,61;0,21;11;0,91;;;;;;Sim/C/C09 ;4,49 (0,25 | 2 | 0,5) 
P000313;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000314;-4,64;0,22;12;0,08;Sim/A/A01;-4,53;0,25;3;0,33;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,64 (679,06 | 2 | 0) -4,7 (0,41 | 2 | 0) -4,64 (13,02 | 3 | 0) -4,64 (11857,86 | 1 | 0) -4,64 (193647,31 | 1 | 0) 
P000315;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000316;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000317;4,71;0,18;13;0,77;Sim/C/C08;4,64;0,22;4;0,25;Sim/C/C08 ;4,64 (0,22 | 4 | 0,25) 
P000318;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000318;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000319;-1,56;0,2;8;0,5;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A06 ;-1,92 (0,25 | 3 | 0,33) -1,56 (2,29 | 1 | 0) 
P000320;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000321;6,69;1,09;25;1;Sim/C/C08;6,06;0,97;8;1
P000321;6,69;1,09;25;1;Sim/C/C09;6;1,06;6;1;;
P000322;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000323;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000324;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000325;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000326;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000326;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000327;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000328;-6,65;1,24;25;0,08;Sim/A/A03;-6,01;1,17;9;0,22;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-6,98 (2,46 | 8 | 0) -6,65 (237441,55 | 2 | 0) -6,75 (5,53 | 4 | 0) -6,65 (3134097,19 | 1 | 0) -6,65 (75685650,88 | 1 | 0) 
P000329;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000330;-2,59;0,19;9;0,22;Sim/A/A02;-2,66;0,41;3;0
P000330;-2,59;0,19;9;0,22;Sim/A/A05;-2,49;0,22;4;0,5;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,66 (0,41 | 3 | 0) -2,59 (39,7 | 1 | 0) -2,59 (434,61 | 1 | 0) 
P000331;-4,25;0,22;12;0,08;Sim/A/A03;-4,18;0,23;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,29 (0,5 | 2 | 0) -4,25 (214,69 | 2 | 0) -4,25 (5,21 | 3 | 0) -4,25 (3966,78 | 1 | 0) -4,25 (59990,79 | 1 | 0) 
P000332;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000333;1,1;0,19;6;0,67;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000334;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000335;-2,97;0,24;11;0,27;Sim/A/A02;-2,25;0,52;3;0,33
P000335;-2,97;0,24;11;0,27;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,67 | 1 | 0) -2,97 (1327,28 | 1 | 0) 
P000336;-0,72;0,18;6;0,5;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000337;-2,97;0,24;11;0,27;Sim/A/A02;-2,25;0,52;3;0,33
P000337;-2,97;0,24;11;0,27;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,67 | 1 | 0) -2,97 (1327,28 | 1 | 0) 
P000338;-6,21;0,99;25;0,04;Sim/A/A03;-5,63;0,94;9;0,11;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-6,51 (2 | 8 | 0) -6,21 (65354,62 | 2 | 0) -6,29 (5,03 | 4 | 0) -6,21 (916386,37 | 1 | 0) -6,21 (20301143,51 | 1 | 0) 
P000339;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000340;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000341;-2,76;0,19;10;0,2;Sim/A/A02;-2,69;0,32;4;0,25
P000341;-2,76;0,19;10;0,2;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,8 (0,24 | 4 | 0,25) -2,76 (64,31 | 1 | 0) -2,76 (728,36 | 1 | 0) 
P000342;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000343;5,35;0,34;15;0,93;Sim/C/C08;5,25;0,31;4;0,75
P000343;5,35;0,34;15;0,93;Sim/C/C09;5,44;0,79;3;1;Sim/C/C08 ;5,25 (0,31 | 4 | 0,75) 
P000344;1,38;0,22;7;0,57;Sim/B/B03;1,36;0,27;3;0,67;Sim/B/B01 Sim/B/B02 Sim/B/B03 ;0,7 (0,97 | 2 | 0,5) 1,37 (1,18 | 1 | 0) 1,36 (0,27 | 3 | 0,67) 
P000345;-2,38;0,22;8;0,25;Sim/A/A02;-2,16;0,4;3;0,33
P000345;-2,38;0,22;8;0,25;Sim/A/A05;-2,48;0,28;3;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,48 (0,28 | 3 | 0,33) -2,38 (21,93 | 1 | 0) -2,38 (230,34 | 1 | 0) 
P000346;-3,84;0,23;11;0,18;Sim/A/A01;-3,93;0,28;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,93 (0,28 | 3 | 0,33) -3,84 (65,05 | 2 | 0) -3,84 (2,02 | 3 | 0) -3,84 (1274,84 | 1 | 0) -3,84 (17804,28 | 1 | 0) 
P000347;3,13;0,16;10;0,7;;;;;;Sim/C/C05 Sim/C/C10 ;2,97 (0,43 | 1 | 0) 2,95 (0,33 | 2 | 0) 
P000348;1,1;0,17;9;0,44;Sim/B/B01;0,51;0,52;3;0,33
P000348;1,1;0,17;9;0,44;Sim/B/B03;1,4;0,25;4;0,75;Sim/A/A02 Sim/B/B01 ;1,04 (0,43 | 1 | 0) 0,51 (0,52 | 3 | 0,33) 
P000349;3,23;0,17;9;0,78;;;;;;Sim/C/C07 ;3,14 (0,35 | 1 | 0) 
P000350;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000351;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000352;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000353;-4,41;0,19;12;0,17;Sim/A/A01;-4,03;0,39;3;0,67;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,41 (340,53 | 2 | 0) -4,51 (0,31 | 2 | 0) -4,41 (7,52 | 3 | 0) -4,41 (6150,84 | 1 | 0) -4,41 (95927,53 | 1 | 0) 
P000354;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000355;1,1;0,19;6;0,67;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000356;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000357;-0,81;0,18;6;0,5;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A06 Sim/B/B01 ;-0,82 (0,18 | 4 | 0,5) -0,81 (2,21 | 1 | 0) 
P000358;3,36;0,21;8;0,88;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000359;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000360;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000361;-2,67;0,17;13;0,38;Sim/A/A02;-2,13;0,36;4;0,5
P000361;-2,67;0,17;13;0,38;Sim/A/A05;-2,9;0,24;5;0,2;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,9 (0,24 | 5 | 0,2) -2,67 (49,5 | 1 | 0) -2,67 (550,37 | 1 | 0) 
P000362;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000363;-4,46;0,18;13;0,15;Sim/A/A01;-4,53;0,25;3;0,33
P000363;-4,46;0,18;13;0,15;Sim/A/A03;-4,39;0,24;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,53 (0,25 | 3 | 0,33) -4,46 (398,14 | 2 | 0) -4,46 (8,52 | 3 | 0) -4,46 (7136,48 | 1 | 0) -4,46 (112465,88 | 1 | 0) 
P000364;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000365;6,69;1,09;25;1;Sim/C/C08;6,06;0,97;8;1
P000365;6,69;1,09;25;1;Sim/C/C09;6;1,06;6;1;;
P000366;-2,38;0,22;8;0,25;Sim/A/A02;-2,16;0,4;3;0,33
P000366;-2,38;0,22;8;0,25;Sim/A/A05;-2,48;0,28;3;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,48 (0,28 | 3 | 0,33) -2,38 (21,93 | 1 | 0) -2,38 (230,34 | 1 | 0) 
P000367;1,22;0,19;8;0,5;Sim/B/B01;1,39;0,44;3;0,67
P000367;1,22;0,19;8;0,5;Sim/B/B03;1,36;0,27;3;0,67;Sim/A/A02 ;1,14 (0,41 | 1 | 0) 
P000368;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000369;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000370;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000371;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000372;3,36;0,17;10;0,7;;;;;;Sim/C/C05 ;3,32 (0,43 | 1 | 0) 
P000373;-3,94;0,21;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,04 (0,34 | 2 | 0) -3,94 (86,53 | 2 | 0) -3,94 (2,53 | 3 | 0) -3,94 (1672,15 | 1 | 0) -3,94 (23801,6 | 1 | 0) 
P000374;4,71;0,18;13;0,77;Sim/C/C08;4,64;0,22;4;0,25;Sim/C/C08 ;4,64 (0,22 | 4 | 0,25) 
P000375;-7,38;1,66;25;0,04;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-7,72 (3,28 | 8 | 0) -7,38 (2022987,75 | 2 | 0) -7,51 (6,56 | 4 | 0) -7,38 (24195890,67 | 1 | 0) -7,38 (674379655,36 | 1 | 0) 
P000376;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000377;-2,97;0,24;11;0,27;Sim/A/A02;-2,25;0,52;3;0,33
P000377;-2,97;0,24;11;0,27;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,67 | 1 | 0) -2,97 (1327,28 | 1 | 0) 
P000378;-3,84;0,23;11;0,18;Sim/A/A01;-3,93;0,28;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,93 (0,28 | 3 | 0,33) -3,84 (65,05 | 2 | 0) -3,84 (2,02 | 3 | 0) -3,84 (1274,84 | 1 | 0) -3,84 (17804,28 | 1 | 0) 
P000379;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000380;2;0,28;7;0,71;Sim/B/B02;1,87;0,35;3;0,33;Sim/B/B02 ;1,87 (0,35 | 3 | 0,33) 
P000381;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000381;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
