ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000241;-3,49;0,17;39;0,31;Sim/A/A03;-3,39;0,34;10;0,7;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/A/A02 Sim/A/A05 ;-3,49 (1917,01 | 1 | 0) -3,5 (2,32 | 5 | 0) -3,5 (3,91 | 5 | 0) -3,5 (0,91 | 5 | 0) -4,01 (1,07 | 6 | 0,17) 
P000242;3,88;0,09;71;0,62;Sim/C/C09;4,39;0,17;7;0,43;Sim/B/B04 Sim/C/C04 Sim/C/C06 Sim/C/C08 Sim/C/C05 ;3,8 (0,31 | 10 | 0,8) 3,74 (0,24 | 6 | 0,5) 3,62 (0,24 | 3 | 0) 3,61 (0,39 | 10 | 0,1) 3,58 (0,2 | 5 | 0,4) 
P000243;-2,43;0,16;22;0,23;Sim/A/A05;-2,34;0,22;5;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,43 (81,09 | 1 | 0) -2,44 (1,26 | 5 | 0) -2,44 (1,16 | 5 | 0) -2,49 (0,24 | 6 | 0,33) 
P000244;-3,03;0,18;36;0,19;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-3,03 (482,34 | 1 | 0) -3,03 (2,69 | 5 | 0) -3,04 (1,73 | 5 | 0) -3,27 (0,33 | 10 | 0,2) 
P000245;4,75;0,13;49;0,88;;;;;;Sim/C/C04 Sim/C/C09 ;4,62 (0,29 | 10 | 0,8) 4,52 (0,18 | 5 | 0,6) 
P000246;-2,92;0,16;45;0,38;Sim/A/A06;-1,63;0,38;10;0,2;Sim/B/B02 Sim/B/B01 Sim/A/A01 ;-2,92 (352,06 | 1 | 0) -2,93 (2,41 | 5 | 0) -3,5 (0,25 | 8 | 0,63) 
P000247;-3,38;0,2;35;0,29;Sim/A/A05;-2,8;0,2;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 Sim/A/A03 ;-3,38 (1382,98 | 1 | 0) -3,39 (3,6 | 5 | 0) -3,39 (2,18 | 5 | 0) -3,4 (0,74 | 5 | 0) -3,6 (0,25 | 7 | 0,57) -3,71 (0,25 | 7 | 0,57) 
P000248;-0,58;0,08;64;0,48;Sim/B/B01;-0,17;0,24;6;0,67;Sim/B/B03 Sim/C/C02 Sim/A/A02 Sim/A/A04 Sim/C/C01 ;-0,58 (1,14 | 5 | 0) -0,62 (0,23 | 4 | 0,5) -0,65 (0,24 | 7 | 0,57) -0,68 (0,25 | 6 | 0,5) -1,34 (0,27 | 10 | 0,3) 
P000249;-3,96;0,15;30;0,23;Sim/A/A03;-3,68;0,25;9;0,56;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A01 ;-3,96 (7595,5 | 1 | 0) -3,96 (4,53 | 5 | 0) -3,96 (1,95 | 5 | 0) -3,96 (2,89 | 5 | 0) -4,27 (0,23 | 5 | 0,4) 
P000250;-2,51;0,15;28;0,29;Sim/A/A06;-1,27;0,25;6;0,33;Sim/A/A05 ;-3 (0,24 | 6 | 0,33) 
P000251;4,43;0,1;67;0,75;Sim/C/C10;4,62;0,41;10;0,9;Sim/C/C08 Sim/B/B04 Sim/B/B02 Sim/B/B01 ;3,67 (0,38 | 10 | 0,1) 3,43 (0,23 | 5 | 0,6) 3,3 (0,83 | 5 | 0,8) 2,02 (0,55 | 7 | 0,86) 
P000252;1,23;0,12;52;0,75;Sim/B/B02;1,49;0,43;10;0,6;Sim/B/B03 Sim/A/A04 Sim/C/C03 Sim/A/A02 ;1,23 (0,21 | 5 | 0,6) 0,99 (0,65 | 5 | 0,8) 0,98 (0,25 | 6 | 0,67) 0,83 (0,39 | 10 | 0,9) 
P000253;-0,34;0,08;70;0,56;Sim/C/C03;0,47;0,21;6;0,67;Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-0,54 (0,25 | 10 | 0,2) -0,95 (0,22 | 5 | 0,4) -0,96 (0,27 | 10 | 0,4) 
P000254;3,64;0,08;73;0,53;Sim/C/C10;4,06;0,23;10;0,7;Sim/C/C06 Sim/C/C08 Sim/C/C05 Sim/B/B02 Sim/C/C09 Sim/B/B03 ;3,58 (0,24 | 4 | 0) 3,37 (0,6 | 6 | 0,17) 3,31 (0,21 | 5 | 0,4) 3,3 (0,83 | 5 | 0,8) 3,28 (0,68 | 8 | 0) 2,55 (1,2 | 5 | 0,8) 
P000255;-1,38;0,11;59;0,22;Sim/C/C01;-1,08;0,23;6;0,5;Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/A/A06 ;-1,44 (0,25 | 4 | 0,25) -1,71 (0,42 | 10 | 0,1) -1,71 (9,5 | 1 | 0) -1,93 (0,65 | 8 | 0) 
P000256;1,04;0,11;59;0,71;Sim/C/C03;1,08;0,24;9;0,67;Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C02 Sim/A/A02 ;1 (0,33 | 10 | 0,5) 1 (0,19 | 6 | 0,5) 0,92 (0,55 | 7 | 0,86) 0,6 (0,29 | 10 | 0,7) 0,41 (0,35 | 10 | 0,8) 
P000257;-0,95;0,09;53;0,34;Sim/C/C03;-0,27;0,31;10;0,4;Sim/A/A04 Sim/A/A07 Sim/C/C02 Sim/B/B01 ;-1,16 (0,19 | 5 | 0,4) -1,62 (0,98 | 5 | 0,2) -1,68 (0,94 | 5 | 0,2) -1,79 (0,46 | 10 | 0,1) 
P000258;-1,53;0,13;61;0,26;Sim/A/A06;-1,23;0,23;5;0,2;Sim/C/C03 Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/A/A05 ;-1,53 (1,36 | 1 | 0) -1,54 (0,73 | 5 | 0) -1,54 (0,7 | 5 | 0) -1,59 (0,37 | 10 | 0,1) -1,64 (1,81 | 5 | 0) -1,68 (0,23 | 6 | 0,5) -1,83 (0,27 | 10 | 0,8) 
P000259;2,96;0,11;62;0,39;Sim/C/C10;3,64;0,2;5;0,6;Sim/C/C06 Sim/B/B04 Sim/C/C04 Sim/C/C05 ;2,91 (0,66 | 6 | 0,17) 2,65 (0,24 | 5 | 0,2) 2,29 (0,57 | 6 | 0,17) 2,18 (0,88 | 7 | 0,14) 
P000260;-1,5;0,13;52;0,17;Sim/A/A06;-1,31;0,23;8;0,25;Sim/C/C03 Sim/C/C02 Sim/C/C01 Sim/B/B01 Sim/B/B02 Sim/A/A04 ;-1,51 (1,35 | 1 | 0) -1,51 (1,53 | 1 | 0) -1,66 (0,4 | 10 | 0,2) -1,73 (0,43 | 10 | 0,1) -1,73 (10,19 | 1 | 0) -2,01 (0,54 | 7 | 0) 
P000261;-0,69;0,08;58;0,38;Sim/A/A06;-0,41;0,24;8;0,75;Sim/B/B02 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-0,7 (0,34 | 8 | 0) -0,76 (0,27 | 10 | 0,4) -0,89 (0,19 | 6 | 0,5) -1,26 (0,25 | 4 | 0,25) 
P000262;-0,06;0,09;80;0,59;Sim/B/B02;0,49;0,23;6;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-0,13 (0,24 | 3 | 0,33) -0,17 (0,35 | 10 | 0,8) -0,65 (0,26 | 10 | 0,5) -0,71 (0,2 | 5 | 0,4) 
P000263;0,91;0,11;57;0,75;Sim/B/B02;1,39;0,44;10;0,6;Sim/B/B03 Sim/B/B01 Sim/C/C03 Sim/A/A02 ;0,9 (0,23 | 4 | 0,5) 0,85 (0,25 | 10 | 0,6) 0,68 (0,23 | 3 | 0,67) 0,24 (0,34 | 10 | 0,8) 
P000264;-0,79;0,08;56;0,38;Sim/A/A02;-0,1;0,31;10;0,7;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/A/A04 Sim/C/C03 Sim/A/A07 ;-0,8 (0,43 | 7 | 0) -0,84 (0,18 | 5 | 0,6) -0,97 (0,29 | 10 | 0,3) -0,98 (0,2 | 4 | 0,5) -1,03 (0,53 | 6 | 0,17) -1,67 (1 | 5 | 0,2) 
P000265;-1,04;0,09;47;0,28;Sim/C/C01;-0,31;0,21;6;0,67;Sim/A/A06 Sim/A/A04 Sim/C/C02 Sim/A/A07 Sim/C/C03 Sim/B/B01 ;-1,17 (0,24 | 4 | 0,25) -1,44 (0,25 | 4 | 0,25) -1,68 (0,94 | 5 | 0) -1,87 (1,3 | 5 | 0,2) -1,89 (1,27 | 5 | 0) -2,51 (1,12 | 8 | 0) 
P000266;-0,28;0,08;68;0,51;Sim/C/C03;0,65;0,22;6;0,67;Sim/C/C01 Sim/A/A07 Sim/A/A02 Sim/B/B02 Sim/B/B01 ;-0,42 (0,22 | 4 | 0,5) -0,44 (0,19 | 6 | 0,5) -0,44 (0,25 | 8 | 0,63) -0,55 (0,25 | 10 | 0,1) -1,23 (0,3 | 10 | 0,3) 
P000267;-1,22;0,1;60;0,32;Sim/B/B01;-1,04;0,29;10;0,3;Sim/B/B02 Sim/A/A06 Sim/A/A04 Sim/A/A02 Sim/C/C03 Sim/A/A07 ;-1,22 (1 | 5 | 0) -1,23 (0,23 | 5 | 0,2) -1,54 (0,25 | 7 | 0,14) -1,54 (0,24 | 6 | 0,5) -1,89 (1,27 | 5 | 0) -1,92 (1,28 | 6 | 0) 
P000268;-3,61;0,16;39;0,33;Sim/A/A01;-3,47;0,25;7;0,57;Sim/A/A02 Sim/A/A03 Sim/A/A05 ;-3,62 (1,15 | 5 | 0) -3,75 (0,22 | 10 | 0,6) -4,01 (1,07 | 6 | 0,17) 
P000269;-1,8;0,15;47;0,19;Sim/B/B01;-1,69;0,42;10;0,2;Sim/C/C02 Sim/A/A07 Sim/A/A06 Sim/C/C01 ;-1,81 (1,67 | 1 | 0) -1,9 (1,05 | 5 | 0,2) -2,05 (0,73 | 8 | 0,13) -2,13 (0,72 | 6 | 0) 
P000270;-1,64;0,14;58;0,34;Sim/A/A06;-1,02;0,18;5;0,4;Sim/C/C03 Sim/C/C01 Sim/A/A02 Sim/B/B01 ;-1,94 (1,69 | 1 | 0) -2,14 (0,72 | 7 | 0,14) -2,28 (0,24 | 6 | 0,33) -2,51 (1,12 | 8 | 0,13) 
P000271;-1,35;0,11;68;0,31;Sim/B/B02;-0,89;0,48;10;0,1;Sim/A/A05 Sim/A/A04 Sim/A/A02 Sim/C/C01 Sim/C/C02 ;-1,38 (0,58 | 7 | 0,86) -1,42 (0,24 | 5 | 0,4) -1,54 (0,24 | 6 | 0,5) -1,59 (0,37 | 10 | 0,1) -1,75 (0,95 | 5 | 0,2) 
P000272;2,6;0,14;57;0,46;Sim/C/C04;2,9;0,32;10;0,4;Sim/C/C06 Sim/B/B03 Sim/C/C05 Sim/C/C10 Sim/B/B04 Sim/B/B01 ;2,6 (3,67 | 1 | 0) 2,13 (0,64 | 7 | 0,86) 2,12 (0,9 | 7 | 0) 2,05 (1,01 | 7 | 0,14) 2 (0,73 | 6 | 0,17) 1,89 (0,46 | 10 | 0,8) 
P000273;1,15;0,11;60;0,75;Sim/C/C02;1,33;0,43;10;0,9;Sim/B/B04 Sim/A/A02 Sim/B/B02 ;1,15 (21,88 | 1 | 0) 0,83 (0,39 | 10 | 0,9) 0,81 (0,26 | 10 | 0,5) 
P000274;0,2;0,1;65;0,6;Sim/B/B02;0,56;0,23;6;0,67;Sim/B/B03 Sim/A/A04 Sim/A/A07 Sim/C/C02 Sim/B/B01 ;0,19 (0,32 | 10 | 0,1) 0,08 (0,22 | 4 | 0,5) 0,01 (0,29 | 10 | 0,8) -0,12 (0,25 | 6 | 0,5) -0,18 (0,25 | 5 | 0,4) 
P000275;-0,82;0,09;61;0,34;Sim/C/C03;-0,28;0,32;10;0,4;Sim/A/A07 Sim/A/A06 Sim/A/A02 Sim/C/C01 ;-0,88 (0,24 | 4 | 0,25) -0,91 (0,2 | 4 | 0,5) -1,25 (0,24 | 5 | 0,4) -2,13 (0,72 | 8 | 0) 
P000276;1,04;0,11;60;0,75;Sim/C/C03;1,36;0,32;10;0,9;Sim/C/C07 Sim/C/C04 Sim/A/A04 Sim/B/B03 Sim/B/B02 ;1,04 (3,39 | 1 | 0) 1,04 (3,29 | 1 | 0) 0,82 (0,46 | 10 | 0,9) 0,77 (0,22 | 5 | 0,4) 0,51 (0,25 | 5 | 0,4) 
P000277;-2,48;0,17;23;0,26;Sim/A/A02;-2,2;0,24;6;0,5;Sim/B/B01 Sim/A/A05 ;-2,49 (1,24 | 5 | 0) -2,75 (0,22 | 4 | 0,5) 
P000278;-0,38;0,08;64;0,42;Sim/C/C01;-0,08;0,23;6;0,5;Sim/A/A06 Sim/C/C03 Sim/B/B02 Sim/A/A02 ;-0,41 (0,24 | 8 | 0,75) -0,51 (0,33 | 10 | 0,3) -0,58 (0,27 | 10 | 0) -0,81 (0,23 | 8 | 0,5) 
P000279;4,79;0,13;51;0,88;Sim/C/C08;5,08;0,22;5;1;Sim/C/C09 Sim/B/B02 ;4,09 (0,23 | 7 | 0,29) 4,03 (1,72 | 5 | 0,8) 
P000280;0,47;0,09;73;0,62;Sim/C/C03;0,81;0,2;7;0,57;Sim/A/A02 Sim/A/A07 Sim/B/B03 Sim/A/A04 ;0,24 (0,34 | 10 | 0,8) 0,08 (0,32 | 10 | 0,7) 0,06 (0,39 | 10 | 0,1) -0,27 (0,23 | 6 | 0,5) 
P000281;0,96;0,11;56;0,73;Sim/C/C03;1,67;0,46;10;0,9;Sim/C/C07 Sim/C/C04 Sim/B/B03 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;0,96 (3,7 | 1 | 0) 0,96 (3,49 | 1 | 0) 0,9 (0,23 | 4 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,68 (0,29 | 10 | 0,5) 0,39 (0,24 | 5 | 0,4) 
P000282;3,62;0,08;67;0,54;Sim/C/C08;3,84;0,29;10;0,2;Sim/C/C07 Sim/C/C06 Sim/C/C04 Sim/B/B03 Sim/C/C05 Sim/C/C09 ;3,6 (0,21 | 4 | 0,5) 3,6 (0,24 | 3 | 0,33) 3,48 (0,24 | 8 | 0,5) 3,39 (2,16 | 5 | 0,8) 3,32 (0,21 | 5 | 0,4) 3,28 (0,68 | 8 | 0,13) 
P000283;0,15;0,1;67;0,6;Sim/A/A02;0,83;0,39;10;0,9;Sim/B/B03 Sim/B/B01 Sim/B/B02 Sim/A/A04 ;0,06 (0,39 | 10 | 0,1) 0,04 (0,23 | 10 | 0,5) -0,14 (0,22 | 5 | 0,4) -0,41 (0,25 | 7 | 0,57) 
P000284;1,14;0,12;46;0,63;Sim/C/C03;1,67;0,46;10;0,9;Sim/B/B01 Sim/B/B02 Sim/C/C02 ;1,03 (0,24 | 8 | 0,5) 0,81 (0,26 | 10 | 0,5) 0,71 (0,29 | 10 | 0,7) 
P000285;-3,6;0,21;26;0,27;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-3,6 (2623,86 | 1 | 0) -3,61 (4,05 | 5 | 0) -3,61 (2,47 | 5 | 0) -3,61 (1,11 | 5 | 0) -3,79 (0,24 | 5 | 0,6) 
P000286;4,63;0,11;49;0,82;Sim/C/C04;4,96;0,4;10;0,9;Sim/C/C08 Sim/B/B02 Sim/C/C10 ;4,6 (0,19 | 5 | 0,4) 4,03 (1,72 | 5 | 0,8) 3,97 (0,23 | 6 | 0,67) 
P000287;2,38;0,17;61;0,36;Sim/C/C04;2,89;0,33;10;0,4;Sim/B/B02 Sim/C/C05 Sim/C/C10 Sim/B/B04 ;2,24 (0,3 | 10 | 0,5) 2,09 (0,9 | 8 | 0,13) 1,98 (1,02 | 8 | 0,13) 1,9 (0,79 | 5 | 0) 
P000288;-5,65;0,88;26;0;;;;;;;
P000289;-2,78;0,16;39;0,21;Sim/B/B01;-1,48;0,34;10;0,1;Sim/A/A02 ;-3,1 (0,39 | 10 | 0) 
P000290;-1,15;0,09;58;0,26;Sim/A/A04;-0,97;0,19;5;0,6;Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C01 Sim/A/A07 ;-1,27 (0,3 | 10 | 0,2) -1,34 (1,21 | 5 | 0) -1,38 (0,5 | 10 | 0,2) -1,58 (0,35 | 10 | 0,2) -1,82 (1,04 | 7 | 0) 
P000291;-1,47;0,12;44;0,23;Sim/A/A06;-1,06;0,19;7;0,43;Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A07 Sim/B/B01 ;-1,5 (1,52 | 1 | 0) -1,53 (0,34 | 10 | 0,2) -1,68 (0,23 | 6 | 0,5) -1,94 (1,26 | 7 | 0) -2,51 (1,12 | 8 | 0) 
P000292;4,27;0,1;59;0,73;Sim/C/C09;4,8;0,24;5;0,8;Sim/C/C04 Sim/C/C08 Sim/B/B02 Sim/C/C06 Sim/C/C10 ;4,24 (0,25 | 10 | 0,6) 4,15 (0,24 | 5 | 0,4) 4,03 (1,72 | 5 | 0,8) 3,85 (0,2 | 4 | 0,5) 3,78 (0,24 | 5 | 0,6) 
P000293;-2,85;0,18;30;0,33;Sim/A/A02;-2,65;0,24;7;0,29;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-2,85 (284,06 | 1 | 0) -2,85 (2,2 | 5 | 0) -2,86 (1,54 | 5 | 0) -3,91 (1,06 | 5 | 0,2) 
P000294;-5,65;0,88;26;0;;;;;;;
P000295;-1,11;0,09;60;0,28;Sim/C/C02;-0,77;0,24;5;0,4;Sim/A/A06 Sim/A/A04 Sim/A/A07 ;-1,23 (0,23 | 5 | 0,2) -1,24 (0,19 | 5 | 0,4) -1,67 (1 | 5 | 0,2) 
P000296;2,68;0,14;70;0,34;Sim/C/C07;2,99;0,24;6;0,33;Sim/C/C04 Sim/B/B02 Sim/C/C05 Sim/B/B04 ;2,55 (0,43 | 10 | 0,2) 2,38 (0,32 | 10 | 0,6) 2,11 (0,9 | 8 | 0,13) 1,9 (0,79 | 5 | 0,2) 
P000297;0,3;0,09;70;0,56;Sim/A/A02;0,83;0,39;10;0,9;Sim/B/B03 Sim/B/B01 Sim/C/C02 Sim/C/C03 ;0,25 (0,29 | 10 | 0,1) -0,04 (0,24 | 6 | 0,33) -0,31 (0,25 | 4 | 0,5) -0,35 (0,32 | 10 | 0,3) 
P000298;4,55;0,11;62;0,85;Sim/C/C10;4,7;0,46;10;1;Sim/C/C04 Sim/C/C09 Sim/C/C06 ;4,52 (0,27 | 10 | 0,8) 4,47 (0,2 | 4 | 0,5) 4,27 (0,21 | 5 | 0,8) 
P000299;0,58;0,1;64;0,63;Sim/B/B02;1,18;0,39;10;0,5;Sim/C/C02 Sim/C/C03 Sim/A/A02 ;0,31 (0,28 | 10 | 0,6) 0,28 (0,24 | 4 | 0,25) 0,18 (0,34 | 10 | 0,8) 
P000300;-0,27;0,08;73;0,48;Sim/B/B02;0,47;0,24;6;0,67;Sim/B/B03 Sim/C/C01 Sim/A/A04 Sim/B/B01 Sim/C/C03 Sim/A/A06 Sim/A/A02 ;-0,28 (0,72 | 6 | 0) -0,37 (0,22 | 4 | 0,5) -0,42 (0,24 | 7 | 0,43) -0,45 (0,24 | 9 | 0,56) -0,46 (0,32 | 10 | 0,3) -0,49 (0,25 | 4 | 0,75) -1,02 (0,23 | 7 | 0,43) 
P000301;-0,68;0,08;66;0,41;Sim/C/C03;0,13;0,23;9;0,44;Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,78 (0,25 | 4 | 0,25) -0,79 (0,25 | 3 | 0,33) -0,96 (0,28 | 10 | 0,4) -1,07 (0,2 | 10 | 0,3) 
P000302;1,22;0,13;44;0,66;Sim/B/B02;1,29;0,42;10;0,5;Sim/B/B04 Sim/C/C03 Sim/B/B01 Sim/C/C02 ;1,22 (17,92 | 1 | 0) 1,15 (0,25 | 10 | 0,8) 0,95 (0,25 | 7 | 0,43) 0,81 (0,3 | 10 | 0,8) 
P000303;-2,27;0,16;44;0,18;Sim/A/A06;-1,4;0,27;10;0,3;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A05 ;-2,28 (2,03 | 1 | 0) -2,28 (0,95 | 5 | 0) -2,29 (0,88 | 5 | 0) -2,81 (0,2 | 7 | 0,29) 
P000304;-1,42;0,12;53;0,21;;;;;;Sim/A/A04 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C03 Sim/A/A07 ;-1,44 (0,25 | 4 | 0,25) -1,54 (0,24 | 6 | 0,5) -1,56 (0,34 | 10 | 0,3) -1,71 (0,42 | 10 | 0,1) -1,71 (9,5 | 1 | 0) -1,76 (0,94 | 6 | 0) -1,89 (1,27 | 5 | 0) -1,94 (1,26 | 7 | 0,14) 
P000305;-0,66;0,08;57;0,39;Sim/C/C01;-0,17;0,23;6;0,67;Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/C/C03 Sim/C/C02 ;-0,67 (0,19 | 5 | 0,4) -0,96 (0,29 | 10 | 0,4) -1,07 (0,74 | 6 | 0) -1,3 (0,77 | 5 | 0,2) -1,68 (0,94 | 6 | 0) 
P000306;-1,14;0,1;51;0,18;Sim/A/A04;-0,74;0,23;6;0,5;Sim/A/A02 Sim/C/C01 Sim/A/A07 Sim/C/C02 Sim/B/B01 Sim/C/C03 ;-1,25 (0,24 | 5 | 0,4) -1,37 (0,28 | 10 | 0,1) -1,62 (0,98 | 5 | 0) -1,76 (0,94 | 6 | 0) -1,79 (0,46 | 10 | 0,1) -1,89 (1,27 | 5 | 0) 
P000307;2,28;0,2;40;0,6;Sim/B/B04;2,39;0,29;10;0,3;Sim/C/C10 Sim/C/C04 Sim/B/B01 ;2,28 (2,28 | 1 | 0) 2,05 (0,73 | 5 | 0) 2,02 (0,55 | 7 | 0,86) 
P000308;0,31;0,1;70;0,56;Sim/C/C03;1,67;0,46;10;0,9;Sim/A/A07 Sim/A/A04 Sim/B/B02 Sim/C/C02 Sim/A/A06 Sim/A/A02 ;0,3 (0,4 | 10 | 0,7) 0,14 (0,23 | 3 | 0,67) 0,12 (0,25 | 4 | 0,5) -0,11 (0,24 | 7 | 0,43) -0,21 (0,33 | 10 | 0,8) -1,15 (0,25 | 8 | 0,25) 
P000309;-3,01;0,17;46;0,37;Sim/A/A05;-2,77;0,2;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A03 Sim/A/A01 ;-3,01 (460,53 | 1 | 0) -3,02 (2,7 | 5 | 0) -3,1 (0,39 | 10 | 0) -3,21 (0,4 | 10 | 0,8) -3,23 (0,29 | 10 | 0,6) 
P000310;0,98;0,11;51;0,69;Sim/B/B02;1,51;0,43;10;0,5;Sim/B/B01 Sim/C/C02 Sim/A/A02 Sim/C/C03 ;0,95 (0,25 | 7 | 0,43) 0,83 (0,3 | 10 | 0,8) 0,83 (0,39 | 10 | 0,9) 0,64 (0,21 | 4 | 0,5) 
P000311;1,41;0,15;46;0,67;Sim/B/B02;1,76;0,36;10;0,5;Sim/B/B04 Sim/C/C04 Sim/C/C07 Sim/B/B01 Sim/C/C02 ;1,41 (10,2 | 1 | 0) 1,23 (4,12 | 1 | 0) 1,23 (2,75 | 1 | 0) 1,07 (0,24 | 7 | 0,57) 0,85 (0,3 | 10 | 0,8) 
P000312;4,77;0,13;53;0,89;;;;;;Sim/C/C09 Sim/C/C06 Sim/C/C04 Sim/C/C10 ;4,74 (0,21 | 5 | 0,8) 4,62 (0,31 | 10 | 0,9) 4,61 (0,28 | 10 | 0,8) 4,53 (0,37 | 10 | 0,9) 
P000313;-2,12;0,15;27;0,26;Sim/A/A05;-1,94;0,25;6;0,67;Sim/A/A06 Sim/A/A04 Sim/B/B01 Sim/A/A02 ;-2,12 (0,92 | 5 | 0) -2,13 (0,69 | 5 | 0) -2,14 (0,79 | 5 | 0) -2,2 (0,24 | 6 | 0,5) 
P000314;-4,63;0,17;30;0,13;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A03 ;-4,63 (55120,44 | 1 | 0) -4,63 (5,45 | 5 | 0) -4,63 (3,62 | 5 | 0) -4,82 (0,32 | 10 | 0,2) 
P000315;0,39;0,1;62;0,56;Sim/A/A02;0,83;0,39;10;0,9;Sim/C/C02 Sim/C/C03 Sim/B/B03 Sim/B/B02 ;0,39 (0,29 | 10 | 0,6) 0,38 (0,24 | 3 | 0,33) 0,29 (0,27 | 10 | 0) 0,22 (0,22 | 4 | 0,5) 
P000316;0,61;0,1;61;0,69;Sim/B/B01;1,26;0,26;10;0,7;Sim/B/B02 Sim/C/C02 Sim/C/C03 ;0,51 (0,25 | 4 | 0,5) 0,27 (0,28 | 10 | 0,6) -0,02 (0,26 | 10 | 0,4) 
P000317;4,55;0,11;64;0,8;Sim/C/C09;4,82;0,25;5;0,6;Sim/C/C06 Sim/C/C04 Sim/B/B04 Sim/B/B02 Sim/B/B01 ;4,35 (0,19 | 10 | 0,8) 4,29 (0,25 | 10 | 0,7) 4,05 (0,44 | 10 | 0,9) 4,03 (1,72 | 5 | 0,8) 2,19 (0,74 | 5 | 0,8) 
P000318;-3,45;0,21;32;0,19;Sim/A/A01;-3,32;0,27;10;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 ;-3,45 (1691,24 | 1 | 0) -3,45 (3,8 | 5 | 0) -3,46 (2,27 | 5 | 0) -3,47 (0,85 | 5 | 0) -3,92 (1,05 | 6 | 0) 
P000319;-1,27;0,11;62;0,34;Sim/C/C03;-0,36;0,32;10;0,3;Sim/B/B02 Sim/A/A04 Sim/A/A02 Sim/A/A06 ;-1,28 (1,1 | 5 | 0) -1,44 (0,25 | 4 | 0,25) -1,84 (0,23 | 5 | 0,6) -1,92 (0,65 | 7 | 0) 
P000320;-1,79;0,15;38;0,13;Sim/A/A02;-1,68;0,23;6;0,5;Sim/C/C02 Sim/A/A07 Sim/A/A06 Sim/C/C01 Sim/B/B01 ;-1,79 (1,66 | 1 | 0) -1,8 (0,95 | 5 | 0) -2,06 (0,72 | 8 | 0) -2,13 (0,72 | 6 | 0) -2,51 (1,12 | 8 | 0,13) 
P000321;5,97;0,77;41;1;;;;;;;
P000322;2,06;0,19;54;0,33;Sim/C/C07;2,31;0,47;10;0,1;Sim/C/C05 Sim/C/C10 Sim/C/C04 Sim/B/B01 ;1,93 (1,46 | 5 | 0) 1,9 (1,19 | 5 | 0) 1,83 (0,91 | 5 | 0) 1,08 (0,25 | 7 | 0,43) 
P000323;1,66;0,18;75;0,45;Sim/C/C04;2,68;0,38;10;0,2;Sim/B/B02 Sim/B/B03 ;1,18 (0,39 | 10 | 0,5) 1,16 (0,2 | 5 | 0,6) 
P000324;0,07;0,09;75;0,57;Sim/B/B02;0,48;0,23;6;0,67;Sim/C/C02 Sim/A/A04 Sim/B/B01 Sim/A/A06 ;-0,06 (0,25 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,32 (0,25 | 6 | 0,5) -0,48 (0,23 | 6 | 0,67) 
P000325;0,63;0,1;54;0,63;Sim/A/A02;1,08;0,38;10;1;Sim/B/B03 Sim/A/A04 Sim/B/B01 Sim/C/C02 ;0,58 (0,23 | 5 | 0,4) 0,26 (0,23 | 7 | 0,71) 0,26 (0,27 | 10 | 0,5) -0,12 (0,25 | 6 | 0,5) 
